file: /home/wyy/benchmark/SCP/OR-Small/scpb2.txt Thread 5 best cost: 76, time: 999.997 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb2.txt Thread 6 best cost: 76, time: 999.996 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb2.txt Thread 7 best cost: 76, time: 999.994 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb2.txt Thread 8 best cost: 76, time: 999.997 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb2.txt Thread 9 best cost: 76, time: 999.996 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc4.txt Thread 0 best cost: 219, time: 999.997 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc4.txt Thread 1 best cost: 219, time: 999.994 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc4.txt Thread 2 best cost: 219, time: 999.996 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc4.txt Thread 3 best cost: 219, time: 999.996 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc4.txt Thread 4 best cost: 219, time: 999.995 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc4.txt Thread 5 best cost: 219, time: 999.993 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc4.txt Thread 6 best cost: 219, time: 999.994 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc4.txt Thread 7 best cost: 219, time: 999.994 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc4.txt Thread 8 best cost: 219, time: 999.994 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc4.txt Thread 9 best cost: 219, time: 999.994 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd3.txt Thread 0 best cost: 72, time: 999.996 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd3.txt Thread 1 best cost: 72, time: 999.995 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd3.txt Thread 2 best cost: 72, time: 999.988 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd3.txt Thread 3 best cost: 72, time: 999.988 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd3.txt Thread 4 best cost: 72, time: 999.993 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd3.txt Thread 5 best cost: 72, time: 999.988 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd3.txt Thread 6 best cost: 72, time: 999.988 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd3.txt Thread 7 best cost: 72, time: 999.995 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd3.txt Thread 8 best cost: 72, time: 999.985 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd3.txt Thread 9 best cost: 72, time: 999.994 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp55.txt Thread 0 best cost: 211, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp55.txt Thread 1 best cost: 211, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp55.txt Thread 2 best cost: 211, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp55.txt Thread 3 best cost: 211, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp55.txt Thread 4 best cost: 211, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp55.txt Thread 5 best cost: 211, time: 999.997 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp55.txt Thread 6 best cost: 211, time: 999.997 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp55.txt Thread 7 best cost: 211, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp55.txt Thread 8 best cost: 211, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp55.txt Thread 9 best cost: 211, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp45.txt Thread 0 best cost: 512, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp45.txt Thread 1 best cost: 512, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp45.txt Thread 2 best cost: 512, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp45.txt Thread 3 best cost: 512, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp45.txt Thread 4 best cost: 512, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp45.txt Thread 5 best cost: 512, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp45.txt Thread 6 best cost: 512, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp45.txt Thread 7 best cost: 512, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp45.txt Thread 8 best cost: 512, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp45.txt Thread 9 best cost: 512, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp62.txt Thread 0 best cost: 146, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp62.txt Thread 1 best cost: 146, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp62.txt Thread 2 best cost: 146, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp62.txt Thread 3 best cost: 146, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp62.txt Thread 4 best cost: 146, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp62.txt Thread 5 best cost: 146, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp62.txt Thread 6 best cost: 146, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp62.txt Thread 7 best cost: 146, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp62.txt Thread 8 best cost: 146, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp62.txt Thread 9 best cost: 146, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa3.txt Thread 0 best cost: 232, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa3.txt Thread 1 best cost: 232, time: 999.996 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa3.txt Thread 2 best cost: 232, time: 999.996 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa3.txt Thread 3 best cost: 232, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa3.txt Thread 4 best cost: 232, time: 999.997 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa3.txt Thread 5 best cost: 232, time: 999.996 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa3.txt Thread 6 best cost: 232, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa3.txt Thread 7 best cost: 232, time: 999.995 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa3.txt Thread 8 best cost: 232, time: 999.997 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa3.txt Thread 9 best cost: 232, time: 999.997 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp61.txt Thread 0 best cost: 138, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp61.txt Thread 1 best cost: 138, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp61.txt Thread 2 best cost: 138, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp61.txt Thread 3 best cost: 138, time: 999.997 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp61.txt Thread 4 best cost: 138, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp61.txt Thread 5 best cost: 138, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp61.txt Thread 6 best cost: 138, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp61.txt Thread 7 best cost: 138, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp61.txt Thread 8 best cost: 138, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp61.txt Thread 9 best cost: 138, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp59.txt Thread 0 best cost: 279, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp59.txt Thread 1 best cost: 279, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp59.txt Thread 2 best cost: 279, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp59.txt Thread 3 best cost: 279, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp59.txt Thread 4 best cost: 279, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp59.txt Thread 5 best cost: 279, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp59.txt Thread 6 best cost: 279, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp59.txt Thread 7 best cost: 279, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp59.txt Thread 8 best cost: 279, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp59.txt Thread 9 best cost: 279, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp58.txt Thread 0 best cost: 288, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp58.txt Thread 1 best cost: 288, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp58.txt Thread 2 best cost: 288, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp58.txt Thread 3 best cost: 288, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp58.txt Thread 4 best cost: 288, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp58.txt Thread 5 best cost: 288, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp58.txt Thread 6 best cost: 288, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp58.txt Thread 7 best cost: 288, time: 999.997 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp58.txt Thread 8 best cost: 288, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp58.txt Thread 9 best cost: 288, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp410.txt Thread 0 best cost: 514, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp410.txt Thread 1 best cost: 514, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp410.txt Thread 2 best cost: 514, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp410.txt Thread 3 best cost: 514, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp410.txt Thread 4 best cost: 514, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp410.txt Thread 5 best cost: 514, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp410.txt Thread 6 best cost: 514, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp410.txt Thread 7 best cost: 514, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp410.txt Thread 8 best cost: 514, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp410.txt Thread 9 best cost: 514, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp54.txt Thread 0 best cost: 242, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp54.txt Thread 1 best cost: 242, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp54.txt Thread 2 best cost: 242, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp54.txt Thread 3 best cost: 242, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp54.txt Thread 4 best cost: 242, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp54.txt Thread 5 best cost: 242, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp54.txt Thread 6 best cost: 242, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp54.txt Thread 7 best cost: 242, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp54.txt Thread 8 best cost: 242, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp54.txt Thread 9 best cost: 242, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa2.txt Thread 0 best cost: 252, time: 999.997 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa2.txt Thread 1 best cost: 252, time: 999.997 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa2.txt Thread 2 best cost: 252, time: 999.996 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa2.txt Thread 3 best cost: 252, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa2.txt Thread 4 best cost: 252, time: 999.996 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa2.txt Thread 5 best cost: 252, time: 999.997 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa2.txt Thread 6 best cost: 252, time: 999.997 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa2.txt Thread 7 best cost: 252, time: 999.996 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa2.txt Thread 8 best cost: 252, time: 999.996 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa2.txt Thread 9 best cost: 252, time: 999.995 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe4.txt Thread 0 best cost: 5, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe4.txt Thread 1 best cost: 5, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe4.txt Thread 2 best cost: 5, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe4.txt Thread 3 best cost: 5, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe4.txt Thread 4 best cost: 5, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe4.txt Thread 5 best cost: 5, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe4.txt Thread 6 best cost: 5, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe4.txt Thread 7 best cost: 5, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe4.txt Thread 8 best cost: 5, time: 1000.02 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe4.txt Thread 9 best cost: 5, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa4.txt Thread 0 best cost: 234, time: 999.995 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa4.txt Thread 1 best cost: 234, time: 999.994 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa4.txt Thread 2 best cost: 234, time: 999.995 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa4.txt Thread 3 best cost: 234, time: 999.993 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa4.txt Thread 4 best cost: 234, time: 999.995 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa4.txt Thread 5 best cost: 234, time: 999.995 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa4.txt Thread 6 best cost: 234, time: 999.993 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa4.txt Thread 7 best cost: 234, time: 999.993 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa4.txt Thread 8 best cost: 234, time: 999.995 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa4.txt Thread 9 best cost: 234, time: 999.995 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp42.txt Thread 0 best cost: 512, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp42.txt Thread 1 best cost: 512, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp42.txt Thread 2 best cost: 512, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp42.txt Thread 3 best cost: 512, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp42.txt Thread 4 best cost: 512, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp42.txt Thread 5 best cost: 512, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp42.txt Thread 6 best cost: 512, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp42.txt Thread 7 best cost: 512, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp42.txt Thread 8 best cost: 512, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp42.txt Thread 9 best cost: 512, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp64.txt Thread 0 best cost: 131, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp64.txt Thread 1 best cost: 131, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp64.txt Thread 2 best cost: 131, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp64.txt Thread 3 best cost: 131, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp64.txt Thread 4 best cost: 131, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp64.txt Thread 5 best cost: 131, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp64.txt Thread 6 best cost: 131, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp64.txt Thread 7 best cost: 131, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp64.txt Thread 8 best cost: 131, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp64.txt Thread 9 best cost: 131, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc5.txt Thread 0 best cost: 215, time: 999.994 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc5.txt Thread 1 best cost: 215, time: 999.992 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc5.txt Thread 2 best cost: 215, time: 999.994 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc5.txt Thread 3 best cost: 215, time: 999.991 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc5.txt Thread 4 best cost: 215, time: 999.991 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc5.txt Thread 5 best cost: 215, time: 999.991 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc5.txt Thread 6 best cost: 215, time: 999.993 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc5.txt Thread 7 best cost: 215, time: 999.994 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc5.txt Thread 8 best cost: 215, time: 999.992 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc5.txt Thread 9 best cost: 215, time: 999.99 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp510.txt Thread 0 best cost: 265, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp510.txt Thread 1 best cost: 265, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp510.txt Thread 2 best cost: 265, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp510.txt Thread 3 best cost: 265, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp510.txt Thread 4 best cost: 265, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp510.txt Thread 5 best cost: 265, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp510.txt Thread 6 best cost: 265, time: 999.997 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp510.txt Thread 7 best cost: 265, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp510.txt Thread 8 best cost: 265, time: 999.997 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp510.txt Thread 9 best cost: 265, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa5.txt Thread 0 best cost: 236, time: 999.996 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa5.txt Thread 1 best cost: 236, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa5.txt Thread 2 best cost: 236, time: 999.997 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa5.txt Thread 3 best cost: 236, time: 999.996 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa5.txt Thread 4 best cost: 236, time: 999.997 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa5.txt Thread 5 best cost: 236, time: 999.997 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa5.txt Thread 6 best cost: 236, time: 999.997 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa5.txt Thread 7 best cost: 236, time: 999.995 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa5.txt Thread 8 best cost: 236, time: 999.996 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa5.txt Thread 9 best cost: 236, time: 999.996 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-4284.txt Thread 0 best cost: 1088, time: 997.561 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-4284.txt Thread 1 best cost: 1088, time: 997.36 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-4284.txt Thread 2 best cost: 1088, time: 997.472 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-4284.txt Thread 3 best cost: 1088, time: 997.387 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-4284.txt Thread 4 best cost: 1088, time: 997.51 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-4284.txt Thread 5 best cost: 1088, time: 997.455 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-4284.txt Thread 6 best cost: 1088, time: 997.491 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-4284.txt Thread 7 best cost: 1087, time: 997.724 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-4284.txt Thread 8 best cost: 1088, time: 997.447 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-4284.txt Thread 9 best cost: 1087, time: 997.876 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-2536.txt Thread 0 best cost: 696, time: 997.58 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-2536.txt Thread 1 best cost: 696, time: 997.334 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-2536.txt Thread 2 best cost: 696, time: 997.651 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-2536.txt Thread 3 best cost: 696, time: 997.338 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-2536.txt Thread 4 best cost: 696, time: 997.602 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-2536.txt Thread 5 best cost: 696, time: 997.356 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-2536.txt Thread 6 best cost: 696, time: 997.597 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-2536.txt Thread 7 best cost: 696, time: 997.274 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-2536.txt Thread 8 best cost: 696, time: 997.712 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-2536.txt Thread 9 best cost: 696, time: 997.421 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-582.txt Thread 0 best cost: 211, time: 999.917 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-582.txt Thread 1 best cost: 211, time: 999.903 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-582.txt Thread 2 best cost: 211, time: 999.903 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-582.txt Thread 3 best cost: 211, time: 999.913 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-582.txt Thread 4 best cost: 211, time: 999.898 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-582.txt Thread 5 best cost: 211, time: 999.898 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-582.txt Thread 6 best cost: 211, time: 999.917 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-582.txt Thread 7 best cost: 211, time: 999.925 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-582.txt Thread 8 best cost: 211, time: 999.923 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-582.txt Thread 9 best cost: 211, time: 999.91 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-507.txt Thread 0 best cost: 174, time: 999.869 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-507.txt Thread 1 best cost: 174, time: 999.882 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-507.txt Thread 2 best cost: 174, time: 999.911 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-507.txt Thread 3 best cost: 174, time: 999.864 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-507.txt Thread 4 best cost: 174, time: 999.886 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-507.txt Thread 5 best cost: 174, time: 999.881 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-507.txt Thread 6 best cost: 174, time: 999.872 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-507.txt Thread 7 best cost: 174, time: 999.866 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-507.txt Thread 8 best cost: 174, time: 999.898 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-507.txt Thread 9 best cost: 174, time: 999.883 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-2586.txt Thread 0 best cost: 962, time: 998.185 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-2586.txt Thread 1 best cost: 962, time: 998.22 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-2586.txt Thread 2 best cost: 962, time: 998.224 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-2586.txt Thread 3 best cost: 962, time: 998.319 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-2586.txt Thread 4 best cost: 962, time: 998.285 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-2586.txt Thread 5 best cost: 962, time: 998.274 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-2586.txt Thread 6 best cost: 961, time: 998.326 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-2586.txt Thread 7 best cost: 961, time: 998.456 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-2586.txt Thread 8 best cost: 962, time: 998.307 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-2586.txt Thread 9 best cost: 961, time: 998.326 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-4872.txt Thread 0 best cost: 1550, time: 997.646 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-4872.txt Thread 1 best cost: 1550, time: 997.736 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-4872.txt Thread 2 best cost: 1550, time: 997.555 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-4872.txt Thread 3 best cost: 1550, time: 997.844 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-4872.txt Thread 4 best cost: 1550, time: 997.732 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-4872.txt Thread 5 best cost: 1550, time: 997.457 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-4872.txt Thread 6 best cost: 1550, time: 997.725 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-4872.txt Thread 7 best cost: 1550, time: 997.478 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-4872.txt Thread 8 best cost: 1550, time: 997.745 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-4872.txt Thread 9 best cost: 1550, time: 997.982 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-516.txt Thread 0 best cost: 182, time: 999.91 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-516.txt Thread 1 best cost: 182, time: 999.907 seconds
file: /home/wyy/benchmark/SCP/Rail/rail-516.txt Thread 2 best cost: 182, time: 999.907 seconds
